FID,OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,FROM_X,FROM_Y,NEAR_X,NEAR_Y,FID_,AREA,SUM
201,0,201,131,147.043074515000000,29.774531995600000,-2.431671640770000,29.775833302999999,-2.431906515000000,201,0.000004166333340,40.578279018400004
202,0,202,38,99.535752439099994,29.563657493699999,-2.430825732500000,29.562831101499999,-2.430480218510000,202,0.000001388777780,6.257770538330000
203,0,203,18,2.409729581040000,29.427887696900001,-2.430969320890000,29.427888846700000,-2.430991082650000,203,0.000002777555560,10.860077858000000
204,0,204,132,31.204277112200000,29.056594439400001,-2.430306788600000,29.056872155299999,-2.430346892240000,204,0.000001388777780,8.208002567290000
205,0,205,131,66.220460035700000,29.778116387099999,-2.429087698620000,29.778707500599999,-2.429159429960000,205,0.000004166333340,26.678448200199998
206,0,206,132,39.174992957699999,29.060127577199999,-2.427577135620000,29.059976895900000,-2.427256910030000,206,0.000005555111120,35.850335359600003
207,0,207,116,16.550671950000002,29.883561356500000,-2.426408255930000,29.883549069600001,-2.426557421390000,207,0.000002777555560,25.422636508899998
208,0,208,137,9.675553281730000,29.070170204699998,-2.424835993490000,29.070202167400002,-2.424917374700000,208,0.000003471944450,24.403253793699999
209,0,209,99,183.886530639999990,28.911670899099999,-2.423944404270000,28.913024172000000,-2.422989017970000,209,0.000003471944450,26.368244171099999
210,0,210,131,70.671686826200002,29.776669414800001,-2.421061195730000,29.776068248700000,-2.421268199420000,210,0.000002083166670,15.683224678000000
211,0,211,5,30.940286475299999,29.009941263200002,-2.421115572110000,29.010197565999999,-2.421224357380000,211,0.000015276555580,194.682053088999990
212,0,212,46,14.189635250800000,28.946533144400000,-2.418028952610000,28.946621438499999,-2.417936323600000,212,0.000001388777780,23.879766464199999
213,0,213,99,40.530040732600000,28.909601513700000,-2.417564020940000,28.909566260500000,-2.417928836530000,213,0.000002083166670,22.959141731300001
214,0,214,46,26.054664070699999,28.951703011100001,-2.416616356120000,28.951591826500000,-2.416408960170000,214,0.000002777555560,33.241607666000000
215,0,215,0,70.269965287900007,29.664422724900000,-2.416305051930000,29.664450005999999,-2.416939948000000,215,0.000004166333340,41.845890045200001
216,0,216,46,29.874471067799998,28.956530079000000,-2.413948132420000,28.956587161300000,-2.414212131900000,216,0.000002083166670,22.478597641000000
217,0,217,112,16.733370486399998,29.481104763699999,-2.408890099380000,29.480960903100002,-2.408934395770000,217,0.000005555111120,29.992874145500000
218,0,218,18,29.786058053600001,29.401187230100000,-2.399574789850000,29.401389684700000,-2.399398459280000,218,0.000002083166670,3.821925282480000
219,0,219,5,29.625523032899999,29.008039644800000,-2.399176045200000,29.008302621700000,-2.399218626420000,219,0.000006943888900,61.649938583400001
220,0,220,113,21.233549359100000,29.604750254300001,-2.397512489340000,29.604661336400000,-2.397682415870000,220,0.000004860722230,36.029367446899997
221,0,221,4,72.886324139400003,29.800887840600002,-2.396957534570000,29.800782521999999,-2.396306952720000,221,0.000001388777780,5.411994695660000
222,0,222,53,14.422663283900000,29.164258496300000,-2.396165511840000,29.164203921700000,-2.396283829860000,222,0.000001388777780,8.401774883270001
223,0,223,53,4.965001606670000,29.158986062400000,-2.394790122970000,29.158963793600002,-2.394829038210000,223,0.000004860722230,23.850626945500000
224,0,224,131,27.256383584799998,29.788351513599999,-2.388232694890000,29.788595212099999,-2.388258639800000,224,0.000011804611130,61.618177890799998
225,0,225,116,21.085335530900000,29.889966363300001,-2.386839279210000,29.890101348000002,-2.386705390000000,225,0.000002083166670,6.157622337340000
226,0,226,0,37.774420515800003,29.714277441499998,-2.385721688510000,29.714432901500000,-2.386025413260000,226,0.000001388777780,6.313637733460000
227,0,227,46,134.194766466999990,29.004506208999999,-2.386122497250000,29.003929294399999,-2.387188365320000,227,0.000003471944450,55.838674545300002
228,0,228,131,113.304838919999990,29.782617600100000,-2.382777814150000,29.783352104700000,-2.382067795660000,228,0.000002083166670,9.217365503310001
229,0,229,46,9.387967474070001,28.986490955400001,-2.382608947100000,28.986564313599999,-2.382650940180000,229,0.000002083166670,27.642426490799998
230,0,230,124,64.241148113300000,30.777270884200000,-2.382980051730000,30.777775624699999,-2.382697621580000,230,0.000009027055570,73.429351568200005
231,0,231,132,33.158174222699998,29.084598121199999,-2.380694304220000,29.084300000599999,-2.380694305620000,231,0.000007638277790,50.415738582600000
232,0,232,116,5.950363483040000,29.885920208800002,-2.371060009660000,29.885896395200000,-2.371108196910000,232,0.000001388777780,4.159296274190000
233,0,233,117,127.022020135999990,30.133304235200001,-2.373896534660000,30.133953745500001,-2.372951679470000,233,0.000020137277810,191.362334102000010
234,0,234,0,8.803474489519999,29.733772874300001,-2.370326146990000,29.733775411500002,-2.370246573330000,234,0.000001388777780,7.584242105480000
235,0,235,18,52.217680639800001,29.381271105800000,-2.368263436760000,29.381154929800001,-2.368720982360000,235,0.000004166333340,13.848642349200000
236,0,236,131,66.292693129000000,29.778522755000001,-2.365979791470000,29.778538538199999,-2.365380481090000,236,0.000003471944450,20.429296493500001
237,0,237,0,8.211432709990000,29.745915939000000,-2.362681053200000,29.745941315300001,-2.362750788900000,237,0.000015970944470,433.241433620000010
238,0,238,31,51.962569313899998,29.724968873400002,-2.359754903210000,29.725413672500000,-2.359611193090000,238,0.000002083166670,10.538848161700001
239,0,239,5,67.556267644700000,29.011453479800000,-2.359072527810000,29.010876706800001,-2.359264022060000,239,0.000001388777780,17.466868400599999
240,0,240,22,139.052095157000000,30.268651454299999,-2.359847573640000,30.269081767100001,-2.358666890030000,240,0.000011110222240,24.775759458500001
241,0,241,117,153.090849901000010,30.111978632500001,-2.359412206530000,30.112562168499998,-2.358158305780000,241,0.000006249500010,61.436676979100000
242,0,242,67,65.335987470800006,30.519226452800002,-2.356013182230000,30.518806890699999,-2.356426725860000,242,0.000002083166670,14.948502063799999
243,0,243,31,23.947427570900000,29.724379037799999,-2.353508511850000,29.724559692500002,-2.353390692580000,243,0.000002777555560,21.114017963399998
244,0,244,131,79.726211390499998,29.769163482900002,-2.354795255120000,29.769871170100000,-2.354680689360000,244,0.000011110222240,229.300021648000010
245,0,245,132,29.186139329900001,29.088306184200000,-2.354078977190000,29.088565919600001,-2.354041433200000,245,0.000009721444460,126.903346062000000
246,0,246,114,10.535349641200000,29.446826390799998,-2.349269579780000,29.446860547099998,-2.349180713190000,246,0.000008332666680,56.279740333600003
247,0,247,26,148.843662698999990,29.158329455299999,-2.347891330800000,29.159610077000000,-2.347500729000000,247,0.000001388777780,11.730463981600000
248,0,248,113,21.677646073199998,29.583328979899999,-2.347642470520000,29.583272535999999,-2.347454829250000,248,0.000004166333340,18.956526279399998
249,0,249,136,34.895002461799997,29.870762672300000,-2.347462416200000,29.870890787800001,-2.347174353820000,249,0.000004860722230,33.939350366600003
250,0,250,131,47.263560501900002,29.766549640899999,-2.349297942330000,29.766970683499999,-2.349240254520000,250,0.000017359722250,217.842650889999990
251,0,251,117,211.212581038000000,29.744894599599998,-2.346500820220000,29.743000006999999,-2.346629947000000,251,0.000004166333340,57.447817802400003
252,0,252,132,54.888784345900000,29.087290050299998,-2.348469318790000,29.087779999999999,-2.348409999000000,252,0.000009027055570,137.542892456000000
253,0,253,112,124.581776015000000,29.507916898100000,-2.342204015830000,29.508894652999999,-2.342753625330000,253,0.000001388777780,4.198783159260000
254,0,254,117,104.392811391000000,29.744422466200000,-2.350871499980000,29.744084017599999,-2.351752062230000,254,0.000150682389130,5938.098318340000300
255,0,255,9,19.535152529499999,29.919628301300001,-2.339997862830000,29.919723887400000,-2.339849651540000,255,0.000001388777780,8.356746196750001
256,0,256,117,148.306115866999990,29.742962846299999,-2.339562523740000,29.743581006100001,-2.338374156790000,256,0.000002083166670,22.616838932000000
257,0,257,132,13.140692599599999,29.107160506700001,-2.340199194480000,29.107050482500000,-2.340155901670000,257,0.000005555111120,82.239691734299996
258,0,258,9,19.351072752800000,29.932343176600000,-2.339168914290000,29.932229467599999,-2.339036463150000,258,0.000005555111120,38.327229499799998
259,0,259,53,11.743141918999999,29.134292468999998,-2.339312286270000,29.134228387400000,-2.339227886090000,259,0.000009027055570,116.951059341000000
260,0,260,124,63.189295121599997,30.754617223899999,-2.338012124250000,30.755146990400000,-2.337805744920000,260,0.000000694388890,3.764363050460000
261,0,261,132,83.096806847400003,29.131439949600001,-2.337621966800000,29.131467138000001,-2.336870975000000,261,0.000002777555560,37.793443679799999
262,0,262,132,29.778956836100001,29.090337434900000,-2.342010120470000,29.090092615200000,-2.341901116410000,262,0.000020137277810,251.751716614000000
263,0,263,22,144.329873496000000,30.264933872200000,-2.337705670000000,30.263820765999998,-2.338376522000000,263,0.000006249500010,14.697929978399999
264,0,264,132,93.432030030899995,29.129474888499999,-2.336284234710000,29.130039360000001,-2.336909981000000,264,0.000002777555560,41.660099983199999
265,0,265,131,95.223214479500001,29.767850796800001,-2.339505978230000,29.768598970500001,-2.339924561770000,265,0.000038191388950,1953.276079179999900
266,0,266,5,89.097514098900007,29.023225557600000,-2.334326962320000,29.023939091500001,-2.334693153700000,266,0.000003471944450,70.706600189200003
267,0,267,114,1.309852655470000,29.425545144099999,-2.332810019700000,29.425546726099999,-2.332821758040000,267,0.000002083166670,10.990186929700000
268,0,268,136,29.322686933699998,29.892916319099999,-2.332096601460000,29.893002735600000,-2.331846072290000,268,0.000002777555560,16.977846145600001
269,0,269,131,13.048662675499999,29.774036052500001,-2.332542453100000,29.774103736499999,-2.332638838600000,269,0.000006249500010,55.253191947900000
270,0,270,67,33.035121176399997,30.504349684699999,-2.333249697210000,30.504645317900000,-2.333278368490000,270,0.000010415833350,73.404689073599997
271,0,271,132,21.458243160999999,29.136885356499999,-2.331798471890000,29.136973995799998,-2.331970834580000,271,0.000009721444460,151.548817635000010
272,0,272,132,92.834631485800003,29.137572625899999,-2.329218288940000,29.138402619600001,-2.329129895500000,272,0.000003471944450,65.121323585499994
273,0,273,117,17.669895312900000,30.094574553499999,-2.325668277470000,30.094511984499999,-2.325815159590000,273,0.000009027055570,93.323965072600004
274,0,274,112,17.972270332499999,29.532081866199999,-2.326210377610000,29.532216064699998,-2.326300901910000,274,0.000024998000040,286.643735408999990
275,0,275,117,48.440798262400001,30.090941771200001,-2.324387878360000,30.090809749400002,-2.324805340990000,275,0.000002083166670,17.962357997900000
276,0,276,67,68.363527185799995,30.590790921600000,-2.323556432150000,30.591062397400002,-2.324111103230000,276,0.000004860722230,36.867087841000000
277,0,277,112,73.139818259500004,29.533947107300001,-2.321599608280000,29.534340001000000,-2.322129999000000,277,0.000000694388890,6.828330516820000
278,0,278,117,31.593813837100001,30.086694224500000,-2.321303815670000,30.086544208799999,-2.321546436380000,278,0.000001388777780,11.445411205299999
279,0,279,117,23.281158291299999,30.084650342700002,-2.320606196610000,30.084744564600001,-2.320418191320000,279,0.000002083166670,16.570271968800000
280,0,280,117,27.625351226700001,30.082612502900002,-2.319984312330000,30.082682862199999,-2.319744715710000,280,0.000002083166670,16.251620292700000
281,0,281,136,44.326712296899998,29.802898218199999,-2.319507097830000,29.802772863800001,-2.319887620490000,281,0.000002083166670,20.428891181899999
282,0,282,136,11.062918188599999,29.814930964500000,-2.319186199090000,29.814950360200001,-2.319088071840000,282,0.000001388777780,7.761427640910000
283,0,283,117,6.951572376150000,30.074971851200001,-2.318399161020000,30.074968637200001,-2.318461944710000,283,0.000010415833350,98.096152305600000
284,0,284,24,151.626621991000010,30.085291913599999,-2.317596270080000,30.083956183400002,-2.317322414340000,284,0.000002083166670,10.763082027399999
285,0,285,136,14.124948393800000,29.793964757000001,-2.317050472420000,29.794047120100000,-2.316953243930000,285,0.000006943888900,58.952367305800003
286,0,286,5,105.291438720000000,29.029252572800001,-2.312850756230000,29.030197092700000,-2.312787439160000,286,0.000000694388890,13.180623054500000
287,0,287,117,109.094421964000010,30.066029094200001,-2.314752957990000,30.066919949999999,-2.314340219900000,287,0.000011110222240,91.891099929800006
288,0,288,22,183.007479520999990,30.262114941299998,-2.313143985590000,30.260478014200000,-2.313310901360000,288,0.000002777555560,3.306498527530000
289,0,289,10,38.451580694000000,29.694047462200000,-2.311761410160000,29.694009621999999,-2.311415761000000,289,0.000002777555560,14.218316793400000
290,0,290,117,12.722324324800001,30.062649079600000,-2.311395647820000,30.062625521200001,-2.311508235840000,290,0.000007638277790,73.592496871899996
291,0,291,114,6.664008971390000,29.402931576600000,-2.309844755750000,29.402983349199999,-2.309875084630000,291,0.000002777555560,46.777763366700000
292,0,292,117,97.302983193499998,30.055165748499999,-2.310899353620000,30.055593821999999,-2.310131944000000,292,0.000011804611130,143.869059085999990
293,0,293,67,21.856876462999999,30.699850748599999,-2.309164480970000,30.699758747899999,-2.309339141940000,293,0.000002777555560,8.987249612810000
294,0,294,117,71.659087765199999,30.006196207300000,-2.309384396220000,30.005895635200002,-2.308811197250000,294,0.000003471944450,66.689118385300006
295,0,295,12,45.958683679899998,30.777476253700002,-2.309308207660000,30.777297501200000,-2.309682929720000,295,0.000004860722230,12.861103653900001
296,0,296,12,18.965266488000001,30.786513511300001,-2.308539734060000,30.786519226399999,-2.308368317140000,296,0.000002083166670,5.761646509170000
297,0,297,117,12.276453477700001,30.003001466899999,-2.308999892640000,30.003006844100000,-2.308889001800000,297,0.000011804611130,255.383364677000000
298,0,298,67,0.215691497044000,30.564988728199999,-2.307404265510000,30.564987127300000,-2.307405366240000,298,0.000004166333340,18.411198377600002
299,0,299,113,23.233593271899998,29.578261148500001,-2.306180253070000,29.578065250500000,-2.306253168740000,299,0.000002083166670,8.062379360200000
300,0,300,12,19.166598652899999,30.825028792800001,-2.306731927940000,30.825091529700000,-2.306893365530000,300,0.000005555111120,17.334108829500000
